Indicação de data e hora,Enter the time you started.,"In your organization context, what is your job title?",Please make a brief description of what you do during your workday.,"Considering your current occupation, please identify the activities you are more engaged with",For how long have you been working in development or software maintenance?,How do you classify your workplace?,What is the current size of your team?,How often are you engaged in the following activities? [Enter Change Request in CRMS],How often are you engaged in the following activities? [To decide whether a Change Request will be accepted or rejected and what type of maintenance should be applied.],How often are you engaged in the following activities? [To manage the Request Change queue and assignment Change Request to develop.],How often are you engaged in the following activities? [Write code],How often are you engaged in the following activities? [To manage the Request Change queue and assignment Change Request to develop.],How often are you engaged in the following activities? [Write code],Enter the name of Change Request Management System that you currently use.,"For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Apache Bloodhound]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Assembla Tickets]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Axosoft]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [BMC Remedy Action Request System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Bontq]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Brimir]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Bugzilla]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Debbugs]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [FogBugz]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Fossil SCM]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [FusionForge]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Gestionnaire libre de parc informatique]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [GNATS GNU]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Google Code Hosting]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [HP Quality Center]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [IBM Rational ClearQuest]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [IBM Rational Team Concert]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [JIRA Software]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Kayako SupportSuite]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Launchpad]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Liberum Help Desk]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Mantis Bug Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Microsoft Dynamics CRM]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [org-mode]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Open-source Ticket Request System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Pivotal Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Plain Ticket]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Planbox]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [QuickBase]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Redmine]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Request Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Roundup Issue Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [StarTeam]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Supportworks]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [SysAid]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Targetprocess]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Team Foundation Server]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Twproject]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [TechExcel's DevTrack]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [TestTrack]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [The Bug Genie]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Trac Bug Tracking System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [TrackerSuite.Net]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Tuleap]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Usersnap Bug Tracking System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Web Help Desk]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Wrike Project management software]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [YouTrack]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Zoho BugTracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [CA Service Desk]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [SourceSafe]",Would you like to receive the results of this research,Would you like to participate in other research about the theme?,Enter the time you finished,Would you like to include additional information or suggestions about this research?
16/11/2016 01:04:59,08:31:00,sdet,"automation ,sometimes development",maintenance and evolution of software,3 - 10 years,Software company in private sector,2 - 5,Never,Never,Never,Never,Never,A few times a day/every day,Jira,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,No,No,08:34:00,
16/11/2016 01:22:31,08:40:00,Sr. Software Engineer,"I will get assignments from my client/the team lead, I will analyse the works and split up into modules and assign to my team members according to their capabilities. I will always try to keep in touch with them and will care to do important modules by myself and integrate team members works as well.",development of new software,Less than 03 years,Software company in private sector,2 - 5,A few times a week,Less than monthly,Weekly,A few times a week,A few times a week,A few times a day/every day,we don't use any tools for this,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,No,08:51:00,Nothing special
16/11/2016 01:40:57,19:32:00,Sr. Software Engineer,"Code!  And specify, software & system architecture, a little bit of project mgmt, meetings, operations",development of new software,10 - 20 years,Software company in private sector,6 - 10,A few times a week,A few times a month,A few times a month,A few times a month,Weekly,A few times a day/every day,Jira,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,Not very relevant,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,Not very relevant,Very relevant,I do not know the tool,Relevant,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,No,No,19:40:00,
16/11/2016 01:57:15,09:29:00,Senior System Analyst,"I develop software, precisely working with Android development. Earlier I was also part of .Net team and Node.js development",maintenance and evolution of software,3 - 10 years,Software company in private sector,1 (myself only),Never,Never,Never,A few times a day/every day,A few times a month,A few times a day/every day,NA,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,No,09:34:00,N/A
16/11/2016 02:46:47,08:12:00,Senior Software Developer,"Analysis, design and development of ERP systems",development of new software,3 - 10 years,Software company in private sector,More than 10,Never,Never,Never,Never,Never,A few times a day/every day,Team Foundation Server,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,08:16:00,
16/11/2016 03:24:02,10:50:00,Tech Lead,Team management and coding,development of new software,3 - 10 years,Software company in private sector,6 - 10,Weekly,Weekly,Weekly,A few times a month,A few times a month,A few times a day/every day,Jira,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,Yes,No,10:54:00,No
16/11/2016 04:08:26,09:04:00,Android Developer,Develop software,maintenance and evolution of software,3 - 10 years,Software company in private sector,More than 10,A few times a week,A few times a week,A few times a week,Never,A few times a day/every day,A few times a day/every day,JIRA,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,09:08:00,
16/11/2016 04:13:07,11:40:00,Technical Lead,"Project management, people management, design and development of software",development of new software,10 - 20 years,Software company in private sector,2 - 5,A few times a day/every day,A few times a month,A few times a day/every day,A few times a day/every day,A few times a month,A few times a day/every day,Jira,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Relevant,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,11:43:00,
16/11/2016 04:24:23,08:18:00,Senior programmer,Developing new functionality and maintaining old ones,maintenance and evolution of software,3 - 10 years,Software company in private sector,2 - 5,Less than monthly,Weekly,Weekly,A few times a month,Less than monthly,A few times a day/every day,YouTrack,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,No,No,08:23:00,Too much radio buttons for CRMS selection
16/11/2016 05:34:16,09:30:00,iOS Technologies Manager,"Review the solutions (code) created by developers, architect applications for iOS devices",development of new software,10 - 20 years,Software company in private sector,6 - 10,A few times a week,Weekly,Weekly,Less than monthly,A few times a month,Weekly,Gitlab,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,No,No,09:34:00,
16/11/2016 18:18:45,22:15:00,developer,web development,development of new software,3 - 10 years,Software company in governament sector,2 - 5,A few times a day/every day,A few times a day/every day,A few times a day/every day,A few times a day/every day,A few times a day/every day,A few times a day/every day,TFS,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,22:18:00,you have typos in the survey. (studant => student)
17/11/2016 01:43:16,09:05:00,IBM India Pvt Ltd,"I am involved in architecting, developing new functions for a product along with maintaining it. I am also work with lot of customers to develop solutions for them. ",development of new software,10 - 20 years,Software company in private sector,6 - 10,A few times a week,A few times a week,A few times a week,A few times a week,,,IBM Rational Team Concert,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Yes,Yes,09:13:00,
17/11/2016 04:22:09,11:04:00,Software Engineer,"I manage and develop the backend system.
Daily Tasks include:
- Findout bottlenecks, build strategy to solve them
- Improve performance of database
- Research & development to extract best available tools
- Manage bug/change lists
- Ready workflows/calculation of impact of a change request on overall system, modify the request if necessary",maintenance and evolution of software,Less than 03 years,Software company in private sector,2 - 5,Never,Weekly,A few times a week,A few times a day/every day,,,trello,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,11:11:00,
17/11/2016 05:03:25,00:54:00,Senior Software Analyst,"Technical lead of current team. System analysis and design, review others work, release estimation and planning, development of some core portions etc.",development of new software,3 - 10 years,Software company in private sector,More than 10,A few times a day/every day,A few times a day/every day,A few times a week,A few times a week,,,Redmine,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,No,No,13:10:00,
19/11/2016 07:23:45,10:10:00,Senior Java/Full Stack Software Engineer/Technical Leader,Stand up meeting / design software architecture / write code/development new software / support team,development of new software,10 - 20 years,I am a student,2 - 5,A few times a week,A few times a month,Weekly,A few times a day/every day,,,jira,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,10:20:00,
21/11/2016 00:05:06,07:45:00,iOS Developer,"code,test,fix bugs,add features",development of new software,Less than 03 years,Software company in private sector,2 - 5,A few times a week,Never,Never,A few times a week,,,jira,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,07:50:00,nope
21/11/2016 00:31:52,06:21:00,iOS Chief Software Architect,"Review changes, review and develop future requests",maintenance and evolution of software,3 - 10 years,Software company in private sector,More than 10,A few times a week,A few times a week,A few times a week,A few times a day/every day,,,JIRA,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,No,06:30:00,
21/11/2016 02:09:41,06:00:00,software engineer (android),"write code (new projects, new features, enhancement,bug fixes), code review, reading",maintenance and evolution of software,3 - 10 years,Software company in private sector,More than 10,Weekly,Less than monthly,Less than monthly,A few times a day/every day,,,jira,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,No,06:10:00,
21/11/2016 02:23:14,09:44:00,Software Architect,"Software system design, client management, project management and code review.",development of new software,3 - 10 years,Software company in private sector,2 - 5,Weekly,A few times a week,A few times a week,A few times a month,,,Bugzilla,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Relevant,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,Very relevant,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,10:01:00,The list of CRMS provided is very long and I haven't heard about most of them.
21/11/2016 04:42:02,12:06:00,Sr. Software Engineer,Development using php & Mysql,maintenance and evolution of software,3 - 10 years,Software company in private sector,2 - 5,Never,A few times a month,Less than monthly,A few times a day/every day,,,JIRA,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,No,12:11:00,
21/11/2016 06:12:30,09:07:00,Head of iOS development,"Software development management, programming",development of new software,3 - 10 years,Software company in private sector,6 - 10,A few times a month,Weekly,Weekly,A few times a day/every day,,,"Zoho, Wrike, JIRA",I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,No,No,09:12:00,
